time,action,price,units,balance
2024-01-29 02:40:00,BUY,1955.54,0.012784192601532058,25.0
2024-01-29 03:10:00,SELL,1968.63,0.012784192601532058,50.16734508115405
2024-01-29 03:40:00,BUY,1944.07,0.012902659132941216,25.083672540577027
2024-01-29 04:40:00,SELL,1977.31,0.012902659132941216,50.59622947073302
2024-01-29 05:40:00,BUY,1948.34,0.012984445597465798,25.29811473536651
2024-01-29 05:50:00,SELL,1941.52,0.012984445597465798,50.50767555175831
2024-01-29 06:40:00,BUY,1920.47,0.01314982154153887,25.253837775879155
2024-01-29 06:50:00,SELL,1918.4,0.01314982154153887,50.48045542116732
2024-01-29 07:40:00,BUY,1903.26,0.013261576300969736,25.24022771058366
2024-01-29 08:00:00,SELL,1900.6,0.013261576300969736,50.44517962820674
2024-01-29 08:40:00,BUY,1887.75,0.013361191796637991,25.22258981410337
2024-01-29 09:10:00,SELL,1899.22,0.013361191796637991,50.59843249811418
2024-01-29 09:50:00,BUY,1886.98,0.0134072519311583,25.29921624905709
2024-01-29 10:30:00,SELL,1901.36,0.0134072519311583,50.79122878088423
2024-01-29 12:00:00,BUY,1853.46,0.013701733185740245,25.395614390442116
2024-01-29 12:30:00,SELL,1860.47,0.013701733185740245,50.88727793051627
2024-01-29 13:30:00,BUY,1843.52,0.013801661476554709,25.443638965258135
2024-01-29 14:40:00,SELL,1860.46,0.013801661476554709,51.121078075929105
2024-01-29 15:00:00,BUY,1846.35,0.01384382107290847,25.560539037964553
2024-01-29 15:30:00,SELL,1861.28,0.01384382107290847,51.327766324547625
2024-01-29 15:50:00,BUY,1848.99,0.013879946977687177,25.663883162273812
2024-01-29 16:40:00,SELL,1852.62,0.013879946977687177,51.37815053207663
2024-01-29 18:40:00,BUY,1787.54,0.014371189045301542,25.689075266038316
2024-01-29 19:50:00,SELL,1825.59,0.014371189045301542,51.92497427525036
2024-01-29 20:30:00,BUY,1817.39,0.014285589299833925,25.96248713762518
2024-01-29 22:50:00,SELL,1888.39,0.014285589299833925,52.93925111553857
2024-01-30 00:40:00,BUY,1807.33,0.014645706958756444,26.469625557769284
2024-01-30 01:20:00,SELL,1814.44,0.014645706958756444,53.04338209201533
2024-01-30 01:40:00,BUY,1820.18,0.01457091663791914,26.521691046007664
2024-01-30 02:50:00,SELL,1825.87,0.01457091663791914,53.126290607685085
2024-01-30 03:00:00,BUY,1829.89,0.01451625250908117,26.563145303842543
2024-01-30 04:10:00,SELL,1877.7,0.01451625250908117,53.82031264014425
2024-01-30 05:00:00,BUY,1870.57,0.014386072865528756,26.910156320072126
2024-01-30 05:30:00,SELL,1886.35,0.014386072865528756,54.047324869962296
2024-01-30 06:50:00,BUY,1859.21,0.01453502424953671,27.023662434981148
2024-01-30 08:30:00,SELL,1883.27,0.01453502424953671,54.39703755340615
2024-01-30 09:50:00,BUY,1853.16,0.014676832424994644,27.198518776703075
2024-01-30 11:20:00,SELL,1884.97,0.014676832424994644,54.86390759284523
2024-01-30 11:50:00,BUY,1878.19,0.014605526489025399,27.431953796422615
2024-01-30 12:30:00,SELL,1886.95,0.014605526489025399,54.9918520048891
2024-01-30 13:50:00,BUY,1854.68,0.014825159058406059,27.49592600244455
2024-01-30 14:20:00,SELL,1852.19,0.014825159058406059,54.95493735883367
2024-01-30 15:00:00,BUY,1851.52,0.014840492503141654,27.477468679416834
2024-01-30 15:20:00,SELL,1857.44,0.014840492503141654,55.04279307445226
2024-01-30 15:40:00,BUY,1841.97,0.014941283808762428,27.52139653722613
2024-01-30 16:20:00,SELL,1871.12,0.014941283808762428,55.47833149747768
2024-01-30 18:00:00,BUY,1825.95,0.015191634901688896,27.73916574873884
2024-01-30 18:30:00,SELL,1846.95,0.015191634901688896,55.79735583041315
2024-01-30 19:40:00,BUY,1797.57,0.015520217802481449,27.898677915206576
2024-01-30 20:00:00,SELL,1802.99,0.015520217802481449,55.8814754109026
2024-01-30 21:00:00,BUY,1755.07,0.01592001327892979,27.940737705451298
2024-01-30 21:30:00,SELL,1772.61,0.01592001327892979,56.16071244381503
2024-01-30 22:00:00,BUY,1762.89,0.015928592380640604,28.080356221907515
2024-01-30 22:10:00,SELL,1765.11,0.015928592380640604,56.196073918900055
2024-01-30 22:50:00,BUY,1752.72,0.0160311042034381,28.098036959450027
2024-01-30 23:30:00,SELL,1765.08,0.0160311042034381,56.394218366854545
2024-01-31 00:30:00,BUY,1739.42,0.016210638709125612,28.197109183427273
2024-01-31 01:20:00,SELL,1761.1,0.016210638709125612,56.745665014068386
2024-01-31 01:40:00,BUY,1752.15,0.01619315270212835,28.372832507034193
2024-01-31 02:40:00,SELL,1778.45,0.01619315270212835,57.17154493013436
2024-01-31 03:30:00,BUY,1766.78,0.016179587987789755,28.585772465067176
2024-01-31 04:10:00,SELL,1803.92,0.016179587987789755,57.772454828000875
2024-01-31 04:40:00,BUY,1792.9,0.016111454857493688,28.88622741400044
2024-01-31 05:10:00,SELL,1801.64,0.016111454857493688,57.91326894345537
2024-01-31 05:20:00,BUY,1799.84,0.0160884492353363,28.956634471727686
2024-01-31 06:10:00,SELL,1821.22,0.0160884492353363,58.25723998810686
2024-01-31 07:40:00,BUY,1781.82,0.016347678213317524,29.12861999405343
2024-01-31 08:00:00,SELL,1788.51,0.016347678213317524,58.366605955353954
2024-01-31 08:40:00,BUY,1772.05,0.016468667914379943,29.183302977676977
2024-01-31 09:10:00,SELL,1774.84,0.016468667914379943,58.41255353883507
2024-01-31 10:00:00,BUY,1761.78,0.016577709344763554,29.206276769417535
