time,open,high,low,close,tick_volume,spread,real_volume
2025-01-25 07:10:00,2069.56,2074.54,2055.18,2060.84,299,47,0
2025-01-25 07:20:00,2060.54,2064.7,2052.55,2062.68,296,47,0
2025-01-25 07:30:00,2063.33,2064.92,2056.64,2058.75,299,47,0
2025-01-25 07:40:00,2059.1,2062.63,2048.6,2058.79,296,47,0
2025-01-25 07:50:00,2058.07,2060.5,2050.04,2051.33,299,47,0
2025-01-25 08:00:00,2051.29,2063.21,2049.85,2057.33,299,47,0
2025-01-25 08:10:00,2057.58,2066.38,2056.39,2056.64,299,47,0
2025-01-25 08:20:00,2056.87,2071.09,2053.75,2070.0,300,47,0
2025-01-25 08:30:00,2069.6,2072.49,2062.02,2066.26,300,47,0
2025-01-25 08:40:00,2066.54,2083.55,2064.75,2079.98,300,47,0
2025-01-25 08:50:00,2078.9,2078.9,2060.96,2062.82,300,47,0
2025-01-25 09:00:00,2063.69,2071.64,2060.68,2070.32,298,47,0
2025-01-25 09:10:00,2070.79,2072.67,2058.03,2066.75,300,47,0
2025-01-25 09:20:00,2066.07,2066.63,2056.01,2064.38,298,47,0
2025-01-25 09:30:00,2063.8,2064.34,2046.31,2050.24,296,47,0
2025-01-25 09:40:00,2050.12,2060.0,2050.12,2056.83,296,47,0
2025-01-25 09:50:00,2056.95,2060.39,2053.66,2058.27,298,47,0
2025-01-25 10:00:00,2059.24,2063.58,2055.35,2058.8,299,47,0
2025-01-25 10:10:00,2059.22,2060.81,2048.43,2049.61,299,47,0
2025-01-25 10:20:00,2049.41,2057.65,2046.63,2051.73,297,47,0
2025-01-25 10:30:00,2050.86,2051.69,2043.11,2048.79,295,47,0
2025-01-25 10:40:00,2048.56,2051.97,2040.26,2043.9,296,47,0
2025-01-25 10:50:00,2043.39,2047.78,2036.59,2044.47,298,47,0
2025-01-25 11:00:00,2044.17,2047.55,2032.99,2037.08,295,47,0
2025-01-25 11:10:00,2036.89,2040.81,2031.17,2035.74,299,47,0
2025-01-25 11:20:00,2035.81,2046.27,2034.05,2040.5,298,47,0
2025-01-25 11:30:00,2040.36,2057.67,2040.36,2057.67,296,47,0
2025-01-25 11:40:00,2057.07,2064.39,2054.12,2055.21,298,47,0
2025-01-25 11:50:00,2054.9,2058.12,2049.39,2054.82,298,47,0
2025-01-25 12:00:00,2055.05,2067.07,2054.02,2061.17,297,47,0
2025-01-25 12:10:00,2060.77,2062.51,2053.8,2053.8,298,47,0
2025-01-25 12:20:00,2053.88,2056.02,2049.04,2052.86,296,47,0
2025-01-25 12:30:00,2054.06,2069.32,2054.06,2059.53,297,47,0
2025-01-25 12:40:00,2058.85,2061.81,2050.25,2050.25,299,47,0
2025-01-25 12:50:00,2050.7,2057.51,2043.48,2054.35,299,47,0
2025-01-25 13:00:00,2054.37,2056.79,2048.56,2051.15,295,47,0
2025-01-25 13:10:00,2050.76,2056.95,2048.11,2048.38,299,47,0
2025-01-25 13:20:00,2048.93,2050.03,2042.37,2049.56,299,47,0
2025-01-25 13:30:00,2050.24,2052.05,2043.54,2050.84,298,47,0
2025-01-25 13:40:00,2051.5,2051.84,2029.69,2033.21,298,47,0
2025-01-25 13:50:00,2033.56,2039.85,2026.23,2032.14,298,47,0
2025-01-25 14:00:00,2033.34,2037.26,2029.19,2029.55,300,47,0
2025-01-25 14:10:00,2029.25,2033.41,2024.56,2026.83,299,47,0
2025-01-25 14:20:00,2027.17,2028.67,2018.16,2024.16,297,47,0
2025-01-25 14:30:00,2023.42,2040.19,2023.11,2037.72,299,47,0
2025-01-25 14:40:00,2037.54,2045.45,2027.33,2043.0,299,47,0
2025-01-25 14:50:00,2043.11,2046.27,2027.7,2034.46,300,47,0
2025-01-25 15:00:00,2035.11,2039.71,2028.36,2034.42,297,47,0
2025-01-25 15:10:00,2034.64,2038.14,2020.42,2020.42,297,47,0
2025-01-25 15:20:00,2019.62,2035.46,2019.23,2028.24,298,47,0
2025-01-25 15:30:00,2027.76,2029.32,2018.29,2023.07,300,47,0
2025-01-25 15:40:00,2023.54,2023.54,2013.14,2020.09,297,47,0
2025-01-25 15:50:00,2020.24,2020.24,2002.78,2012.44,299,47,0
2025-01-25 16:00:00,2013.22,2025.27,2011.23,2023.67,295,47,0
2025-01-25 16:10:00,2023.03,2031.98,2019.54,2031.58,299,47,0
2025-01-25 16:20:00,2030.6,2031.84,2021.6,2025.0,298,47,0
2025-01-25 16:30:00,2025.06,2026.94,2015.63,2024.14,297,47,0
2025-01-25 16:40:00,2023.9,2026.72,2016.28,2020.28,299,47,0
2025-01-25 16:50:00,2019.35,2021.88,1998.19,1999.07,298,47,0
2025-01-25 17:00:00,1998.45,2001.84,1992.02,1995.06,298,47,0
2025-01-25 17:10:00,1994.59,1998.49,1990.54,1994.99,300,47,0
2025-01-25 17:20:00,1995.27,2000.6,1987.3,1991.67,298,47,0
2025-01-25 17:30:00,1991.55,2011.18,1991.55,2007.69,299,47,0
2025-01-25 17:40:00,2006.59,2018.33,2003.14,2010.88,297,47,0
2025-01-25 17:50:00,2011.35,2025.45,2011.35,2019.9,295,47,0
2025-01-25 18:00:00,2020.39,2022.57,2009.92,2022.57,299,47,0
2025-01-25 18:10:00,2022.52,2025.56,2011.37,2024.35,298,47,0
2025-01-25 18:20:00,2024.56,2034.91,2023.57,2028.59,300,47,0
2025-01-25 18:30:00,2028.09,2044.87,2027.15,2042.76,295,47,0
2025-01-25 18:40:00,2043.18,2047.93,2032.68,2034.04,299,47,0
2025-01-25 18:50:00,2034.05,2038.77,2027.37,2033.69,299,47,0
2025-01-25 19:00:00,2032.89,2032.89,2022.45,2026.17,297,47,0
2025-01-25 19:10:00,2026.31,2029.71,2020.51,2023.97,297,47,0
2025-01-25 19:20:00,2023.39,2023.91,2006.38,2007.13,298,47,0
2025-01-25 19:30:00,2007.41,2014.67,2002.91,2006.14,298,47,0
2025-01-25 19:40:00,2008.0,2016.54,2007.23,2016.54,299,47,0
2025-01-25 19:50:00,2016.38,2021.39,2012.02,2017.01,298,47,0
2025-01-25 20:00:00,2016.82,2027.19,2015.01,2025.59,300,47,0
2025-01-25 20:10:00,2025.68,2033.31,2021.0,2031.1,297,47,0
2025-01-25 20:20:00,2030.56,2031.24,2022.3,2022.35,297,47,0
2025-01-25 20:30:00,2021.44,2032.76,2019.16,2028.55,299,47,0
2025-01-25 20:40:00,2028.39,2029.94,2012.29,2015.17,298,47,0
2025-01-25 20:50:00,2015.43,2015.86,2003.82,2009.73,299,47,0
2025-01-25 21:00:00,2010.42,2012.43,2000.9,2003.39,296,47,0
2025-01-25 21:10:00,2003.38,2013.57,2002.18,2009.34,295,47,0
2025-01-25 21:20:00,2009.24,2018.44,2003.12,2015.74,298,47,0
2025-01-25 21:30:00,2015.83,2016.99,2005.48,2006.31,300,47,0
2025-01-25 21:40:00,2006.93,2014.84,2003.54,2008.61,294,47,0
2025-01-25 21:50:00,2008.29,2009.8,1988.97,1993.13,298,47,0
2025-01-25 22:00:00,1992.74,2001.44,1990.36,1991.2,297,47,0
2025-01-25 22:10:00,1991.15,1991.15,1977.36,1980.48,300,47,0
2025-01-25 22:20:00,1980.96,1985.26,1978.76,1982.9,297,47,0
2025-01-25 22:30:00,1983.43,1997.79,1981.57,1994.75,298,47,0
2025-01-25 22:40:00,1994.4,1996.28,1986.14,1986.29,299,47,0
2025-01-25 22:50:00,1986.7,2003.55,1985.04,2003.55,300,47,0
2025-01-25 23:00:00,2002.88,2012.71,2002.8,2008.77,298,47,0
2025-01-25 23:10:00,2009.9,2015.91,2006.67,2010.41,296,47,0
2025-01-25 23:20:00,2009.58,2015.37,2007.17,2010.28,297,47,0
2025-01-25 23:30:00,2011.19,2015.09,2002.72,2009.74,291,47,0
2025-01-25 23:40:00,2009.58,2015.8,2003.67,2010.08,297,47,0
2025-01-25 23:50:00,2009.81,2019.48,2005.63,2017.88,298,47,0
2025-01-26 00:00:00,2017.99,2030.38,2017.99,2023.67,296,47,0
2025-01-26 00:10:00,2024.73,2036.82,2020.98,2031.43,299,47,0
2025-01-26 00:20:00,2031.85,2035.42,2028.44,2032.24,300,47,0
2025-01-26 00:30:00,2031.86,2049.09,2031.86,2043.75,295,47,0
2025-01-26 00:40:00,2043.09,2043.09,2026.5,2035.46,299,47,0
2025-01-26 00:50:00,2035.64,2055.65,2033.03,2055.27,296,47,0
2025-01-26 01:00:00,2054.77,2054.83,2035.58,2037.01,299,47,0
2025-01-26 01:10:00,2037.13,2039.25,2026.84,2032.19,299,47,0
2025-01-26 01:20:00,2031.79,2036.76,2029.3,2032.3,297,47,0
2025-01-26 01:30:00,2032.41,2037.1,2024.77,2024.77,297,47,0
2025-01-26 01:40:00,2025.1,2026.38,2018.78,2021.51,298,47,0
2025-01-26 01:50:00,2021.65,2032.97,2021.65,2029.45,296,47,0
2025-01-26 02:00:00,2028.8,2046.23,2026.6,2042.49,299,47,0
2025-01-26 02:10:00,2041.74,2045.89,2038.35,2042.25,291,47,0
2025-01-26 02:20:00,2041.84,2042.36,2033.72,2037.21,297,47,0
2025-01-26 02:30:00,2037.22,2037.96,2020.26,2028.03,298,47,0
2025-01-26 02:40:00,2028.02,2031.48,2020.88,2027.91,297,47,0
2025-01-26 02:50:00,2027.5,2031.98,2019.32,2025.06,296,47,0
2025-01-26 03:00:00,2024.68,2028.48,2013.97,2016.1,296,47,0
2025-01-26 03:10:00,2016.58,2028.14,2014.63,2027.49,300,47,0
2025-01-26 03:20:00,2029.12,2035.47,2026.78,2030.69,299,47,0
2025-01-26 03:30:00,2031.81,2034.77,2022.22,2022.82,297,47,0
2025-01-26 03:40:00,2022.57,2023.68,2013.98,2021.41,297,47,0
2025-01-26 03:50:00,2021.66,2029.53,2019.55,2029.53,299,47,0
2025-01-26 04:00:00,2030.04,2034.86,2024.88,2024.88,298,47,0
2025-01-26 04:10:00,2024.98,2028.98,2022.45,2027.93,298,47,0
2025-01-26 04:20:00,2027.5,2032.21,2016.62,2016.69,299,47,0
2025-01-26 04:30:00,2016.71,2018.15,2000.93,2003.5,298,47,0
2025-01-26 04:40:00,2002.76,2008.53,1998.28,2000.8,298,47,0
2025-01-26 04:50:00,2001.7,2014.69,2000.63,2013.23,298,47,0
2025-01-26 05:00:00,2012.35,2019.86,2004.59,2009.27,297,47,0
2025-01-26 05:10:00,2008.56,2021.93,2006.4,2018.89,298,47,0
2025-01-26 05:20:00,2018.61,2038.56,2017.36,2034.84,298,47,0
2025-01-26 05:30:00,2034.98,2043.41,2029.46,2040.79,294,47,0
2025-01-26 05:40:00,2040.6,2045.19,2037.23,2040.52,300,47,0
2025-01-26 05:50:00,2041.06,2046.49,2037.81,2041.24,297,47,0
2025-01-26 06:00:00,2042.03,2045.61,2037.15,2037.94,298,47,0
2025-01-26 06:10:00,2037.42,2038.74,2026.3,2038.74,300,47,0
2025-01-26 06:20:00,2039.0,2044.13,2033.51,2043.26,299,47,0
2025-01-26 06:30:00,2042.91,2046.01,2030.78,2035.45,298,47,0
2025-01-26 06:40:00,2035.36,2041.43,2030.39,2041.24,297,47,0
2025-01-26 06:50:00,2041.18,2046.0,2036.51,2039.56,298,47,0
2025-01-26 07:00:00,2038.65,2053.6,2035.56,2053.01,296,47,0
2025-01-26 07:10:00,2052.36,2055.82,2045.24,2054.62,299,47,0
2025-01-26 07:20:00,2054.63,2059.96,2048.17,2048.96,298,47,0
2025-01-26 07:30:00,2049.46,2055.43,2040.42,2044.19,299,47,0
2025-01-26 07:40:00,2044.62,2046.83,2030.32,2031.0,299,47,0
2025-01-26 07:50:00,2030.89,2032.57,2020.41,2021.91,298,47,0
2025-01-26 08:00:00,2021.87,2024.8,2012.55,2024.37,298,47,0
2025-01-26 08:10:00,2023.58,2034.23,2023.32,2032.65,299,47,0
2025-01-26 08:20:00,2033.36,2039.27,2029.25,2035.79,297,47,0
2025-01-26 08:30:00,2035.78,2036.01,2006.93,2007.43,295,47,0
2025-01-26 08:40:00,2006.91,2007.71,1995.41,1999.59,297,47,0
2025-01-26 08:50:00,1999.6,2003.74,1995.41,2001.84,299,47,0
2025-01-26 09:00:00,2000.97,2011.51,1998.84,2008.34,298,47,0
2025-01-26 09:10:00,2009.01,2010.23,2001.11,2004.45,297,47,0
2025-01-26 09:20:00,2004.25,2011.93,1999.59,2005.72,296,47,0
2025-01-26 09:30:00,2004.98,2012.72,1999.59,2001.84,299,47,0
2025-01-26 09:40:00,2001.34,2002.08,1977.43,1984.16,299,47,0
2025-01-26 09:50:00,1985.05,1992.33,1983.5,1986.15,298,47,0
2025-01-26 10:00:00,1986.23,1986.23,1976.49,1979.57,296,47,0
2025-01-26 10:10:00,1979.58,1980.86,1967.49,1972.34,297,47,0
2025-01-26 10:20:00,1972.23,1982.21,1969.61,1982.03,294,47,0
2025-01-26 10:30:00,1981.16,1994.12,1975.25,1993.44,298,47,0
2025-01-26 10:40:00,1992.48,1994.82,1976.81,1976.84,298,47,0
2025-01-26 10:50:00,1976.43,1987.85,1975.39,1978.62,297,47,0
2025-01-26 11:00:00,1978.73,1992.57,1969.81,1990.12,297,47,0
2025-01-26 11:10:00,1990.49,1992.36,1976.35,1980.36,295,47,0
2025-01-26 11:20:00,1980.14,1982.39,1971.48,1979.0,296,47,0
2025-01-26 11:30:00,1978.13,1985.02,1974.95,1985.02,298,47,0
2025-01-26 11:40:00,1984.83,1990.04,1967.47,1968.67,294,47,0
2025-01-26 11:50:00,1966.91,1983.26,1962.0,1982.46,297,47,0
2025-01-26 12:00:00,1981.83,1982.56,1967.39,1969.75,298,47,0
2025-01-26 12:10:00,1970.07,1971.84,1959.97,1961.42,295,47,0
2025-01-26 12:20:00,1961.89,1982.92,1961.6,1980.6,298,47,0
2025-01-26 12:30:00,1980.71,1982.99,1976.52,1979.46,300,47,0
2025-01-26 12:40:00,1979.4,1988.17,1978.39,1986.36,295,47,0
2025-01-26 12:50:00,1986.62,2002.81,1986.47,1999.33,297,47,0
2025-01-26 13:00:00,1999.3,2000.98,1988.87,1993.69,300,47,0
2025-01-26 13:10:00,1993.75,2001.89,1992.81,1999.95,299,47,0
2025-01-26 13:20:00,2000.59,2004.8,1994.59,1997.36,299,47,0
2025-01-26 13:30:00,1997.54,2005.4,1995.9,2000.55,295,47,0
2025-01-26 13:40:00,2000.69,2003.42,1991.8,1998.77,296,47,0
2025-01-26 13:50:00,1999.54,2020.64,1998.72,2017.53,295,47,0
2025-01-26 14:00:00,2016.92,2018.66,1985.48,1985.48,298,47,0
2025-01-26 14:10:00,1985.58,1999.9,1984.03,1994.46,297,47,0
2025-01-26 14:20:00,1996.21,2002.63,1986.41,1989.94,298,47,0
2025-01-26 14:30:00,1990.21,1990.58,1977.23,1983.7,300,47,0
2025-01-26 14:40:00,1983.65,1984.28,1972.64,1974.84,298,47,0
2025-01-26 14:50:00,1974.21,1975.79,1961.69,1967.68,300,47,0
2025-01-26 15:00:00,1968.1,1981.35,1964.87,1973.67,299,47,0
2025-01-26 15:10:00,1973.65,1975.7,1966.31,1972.5,296,47,0
2025-01-26 15:20:00,1972.67,1994.81,1971.49,1991.1,300,47,0
2025-01-26 15:30:00,1990.4,2002.25,1989.38,1993.31,298,47,0
2025-01-26 15:40:00,1993.27,2005.15,1990.52,1996.08,295,47,0
2025-01-26 15:50:00,1996.77,2000.49,1990.57,1997.62,295,47,0
2025-01-26 16:00:00,1998.24,2005.68,1978.37,1978.37,298,47,0
2025-01-26 16:10:00,1978.03,1985.71,1972.94,1985.05,299,47,0
2025-01-26 16:20:00,1984.43,1992.92,1980.52,1990.31,295,47,0
2025-01-26 16:30:00,1990.0,1998.96,1988.39,1994.79,297,47,0
2025-01-26 16:40:00,1993.48,1996.37,1988.31,1991.0,300,47,0
2025-01-26 16:50:00,1991.11,1993.68,1987.02,1990.54,299,47,0
2025-01-26 17:00:00,1989.73,1999.6,1987.11,1995.68,298,47,0
2025-01-26 17:10:00,1995.44,1999.93,1992.03,1995.17,299,47,0
2025-01-26 17:20:00,1995.45,1997.1,1985.27,1986.18,298,47,0
2025-01-26 17:30:00,1987.16,1999.45,1986.71,1996.08,299,47,0
2025-01-26 17:40:00,1996.06,2004.63,1994.46,2004.63,299,47,0
2025-01-26 17:50:00,2004.22,2016.66,2004.1,2015.18,293,47,0
2025-01-26 18:00:00,2015.48,2023.71,2013.5,2023.23,299,47,0
2025-01-26 18:10:00,2022.4,2033.53,2018.87,2026.01,300,47,0
2025-01-26 18:20:00,2026.53,2031.32,2021.4,2030.09,297,47,0
2025-01-26 18:30:00,2030.88,2036.9,2026.4,2033.04,296,47,0
2025-01-26 18:40:00,2033.06,2038.95,2026.44,2032.2,299,47,0
2025-01-26 18:50:00,2032.74,2042.55,2025.5,2026.61,299,47,0
2025-01-26 19:00:00,2026.48,2041.16,2021.36,2040.52,298,47,0
2025-01-26 19:10:00,2039.66,2047.13,2035.96,2046.6,298,47,0
2025-01-26 19:20:00,2046.39,2057.07,2045.23,2053.4,298,47,0
2025-01-26 19:30:00,2053.19,2067.61,2052.06,2060.98,298,47,0
2025-01-26 19:40:00,2060.27,2078.19,2059.72,2070.27,299,47,0
2025-01-26 19:50:00,2070.28,2070.28,2051.9,2054.49,296,47,0
2025-01-26 20:00:00,2055.39,2066.41,2050.58,2061.11,299,47,0
2025-01-26 20:10:00,2061.21,2065.63,2050.27,2052.62,299,47,0
2025-01-26 20:20:00,2052.98,2067.2,2051.6,2063.04,296,47,0
2025-01-26 20:30:00,2063.51,2069.47,2058.9,2068.86,300,47,0
2025-01-26 20:40:00,2069.01,2083.07,2069.01,2081.64,296,47,0
2025-01-26 20:50:00,2082.01,2082.49,2069.76,2074.75,297,47,0
2025-01-26 21:00:00,2074.72,2083.16,2070.68,2078.81,297,47,0
2025-01-26 21:10:00,2078.95,2085.33,2073.65,2082.47,298,47,0
2025-01-26 21:20:00,2081.84,2084.01,2072.53,2082.31,298,47,0
2025-01-26 21:30:00,2082.07,2085.38,2066.78,2069.73,299,47,0
2025-01-26 21:40:00,2070.07,2073.65,2053.74,2061.39,296,47,0
2025-01-26 21:50:00,2061.53,2075.11,2061.53,2072.92,296,47,0
2025-01-26 22:00:00,2072.63,2077.87,2068.35,2073.83,297,47,0
2025-01-26 22:10:00,2073.57,2088.83,2071.48,2087.67,300,47,0
2025-01-26 22:20:00,2086.99,2108.74,2085.53,2108.74,299,47,0
2025-01-26 22:30:00,2108.75,2109.57,2092.9,2093.16,299,47,0
2025-01-26 22:40:00,2093.74,2102.58,2089.98,2093.02,295,47,0
2025-01-26 22:50:00,2094.05,2112.19,2088.41,2111.44,300,47,0
2025-01-26 23:00:00,2111.88,2117.01,2107.29,2112.18,297,47,0
2025-01-26 23:10:00,2112.13,2118.08,2105.96,2108.09,298,47,0
2025-01-26 23:20:00,2108.81,2110.92,2085.84,2088.84,299,47,0
2025-01-26 23:30:00,2089.85,2100.9,2089.85,2092.72,297,47,0
2025-01-26 23:40:00,2093.03,2095.29,2082.79,2089.74,299,47,0
2025-01-26 23:50:00,2089.7,2092.02,2082.34,2091.3,299,47,0
2025-01-27 00:00:00,2091.2,2099.08,2085.13,2096.44,296,47,0
2025-01-27 00:10:00,2096.17,2102.75,2090.19,2097.41,299,47,0
2025-01-27 00:20:00,2097.12,2114.22,2096.9,2111.56,297,47,0
2025-01-27 00:30:00,2111.18,2116.92,2101.27,2116.6,299,47,0
2025-01-27 00:40:00,2117.18,2132.2,2116.74,2131.88,297,47,0
2025-01-27 00:50:00,2131.44,2135.46,2126.55,2131.35,297,47,0
2025-01-27 01:00:00,2131.4,2135.82,2123.57,2124.11,298,47,0
2025-01-27 01:10:00,2124.34,2124.96,2116.92,2118.67,297,47,0
2025-01-27 01:20:00,2118.31,2129.78,2118.31,2124.64,298,47,0
2025-01-27 01:30:00,2125.12,2128.54,2114.93,2120.11,297,47,0
2025-01-27 01:40:00,2120.57,2125.03,2103.39,2108.33,297,47,0
2025-01-27 01:50:00,2108.32,2123.73,2103.37,2123.08,298,47,0
2025-01-27 02:00:00,2123.54,2123.71,2102.88,2103.01,296,47,0
2025-01-27 02:10:00,2103.4,2109.23,2097.28,2108.15,299,47,0
2025-01-27 02:20:00,2109.59,2119.03,2103.53,2118.09,293,47,0
2025-01-27 02:30:00,2118.27,2123.77,2112.71,2121.04,300,47,0
2025-01-27 02:40:00,2121.21,2121.43,2107.12,2110.13,299,47,0
2025-01-27 02:50:00,2110.44,2112.19,2102.73,2104.56,298,47,0
2025-01-27 03:00:00,2105.05,2132.67,2105.05,2132.65,300,47,0
2025-01-27 03:10:00,2132.37,2142.66,2131.76,2140.3,298,47,0
2025-01-27 03:20:00,2139.2,2157.17,2137.52,2153.99,296,47,0
2025-01-27 03:30:00,2153.66,2158.98,2147.21,2155.24,298,47,0
2025-01-27 03:40:00,2155.65,2163.05,2154.36,2163.05,296,47,0
2025-01-27 03:50:00,2162.85,2172.76,2160.07,2160.54,299,47,0
2025-01-27 04:00:00,2160.75,2182.94,2156.76,2182.94,299,47,0
2025-01-27 04:10:00,2182.03,2188.12,2174.03,2180.04,298,47,0
2025-01-27 04:20:00,2180.06,2186.42,2170.13,2170.43,300,47,0
2025-01-27 04:30:00,2170.16,2172.94,2163.04,2163.06,295,47,0
2025-01-27 04:40:00,2164.14,2167.19,2143.26,2155.02,296,47,0
2025-01-27 04:50:00,2155.34,2165.11,2152.8,2153.18,297,47,0
2025-01-27 05:00:00,2152.23,2154.74,2133.86,2134.13,298,47,0
2025-01-27 05:10:00,2133.94,2142.58,2131.4,2141.54,298,47,0
2025-01-27 05:20:00,2141.1,2146.4,2132.63,2136.8,295,47,0
2025-01-27 05:30:00,2137.24,2139.83,2127.47,2130.94,300,47,0
2025-01-27 05:40:00,2130.84,2132.35,2112.61,2113.03,299,47,0
2025-01-27 05:50:00,2114.19,2124.69,2110.93,2120.28,298,47,0
2025-01-27 06:00:00,2120.13,2136.17,2120.13,2129.39,298,47,0
2025-01-27 06:10:00,2128.23,2132.14,2122.44,2127.63,299,47,0
2025-01-27 06:20:00,2127.38,2131.36,2111.5,2112.57,298,47,0
2025-01-27 06:30:00,2112.26,2128.48,2111.72,2124.36,300,47,0
2025-01-27 06:40:00,2123.1,2139.11,2119.51,2135.01,299,47,0
2025-01-27 06:50:00,2134.96,2142.12,2127.97,2141.0,295,62,0
2025-01-27 07:00:00,2140.98,2141.99,2131.54,2141.16,297,62,0
2025-01-27 07:10:00,2141.05,2142.19,2135.17,2138.94,298,62,0
2025-01-27 07:20:00,2139.22,2144.39,2125.69,2127.73,296,62,0
2025-01-27 07:30:00,2127.43,2129.41,2119.05,2123.6,297,62,0
2025-01-27 07:40:00,2123.58,2137.73,2123.3,2127.53,299,62,0
2025-01-27 07:50:00,2127.68,2141.58,2117.91,2133.26,297,62,0
2025-01-27 08:00:00,2132.92,2143.89,2132.92,2143.89,298,62,0
2025-01-27 08:10:00,2143.83,2149.27,2135.44,2145.28,295,62,0
2025-01-27 08:20:00,2144.95,2157.98,2142.87,2152.64,299,62,0
2025-01-27 08:30:00,2152.95,2178.55,2152.14,2170.15,298,62,0
2025-01-27 08:40:00,2170.85,2176.3,2167.92,2174.76,298,62,0
2025-01-27 08:50:00,2175.4,2177.39,2143.36,2143.5,300,62,0
2025-01-27 09:00:00,2143.97,2145.13,2128.12,2133.03,298,62,0
2025-01-27 09:10:00,2132.53,2146.78,2131.47,2139.88,298,62,0
2025-01-27 09:20:00,2139.62,2146.34,2131.76,2134.73,298,62,0
2025-01-27 09:30:00,2134.42,2134.57,2127.5,2131.22,298,62,0
2025-01-27 09:40:00,2131.24,2133.55,2121.76,2125.19,298,62,0
2025-01-27 09:50:00,2124.61,2124.61,2114.0,2121.65,294,62,0
2025-01-27 10:00:00,2122.5,2127.22,2115.62,2119.56,299,62,0
2025-01-27 10:10:00,2119.94,2123.41,2112.99,2119.61,296,62,0
2025-01-27 10:20:00,2118.66,2132.46,2117.14,2125.68,298,62,0
2025-01-27 10:30:00,2125.73,2132.11,2122.86,2129.35,295,62,0
2025-01-27 10:40:00,2128.93,2144.08,2128.05,2137.32,297,62,0
2025-01-27 10:50:00,2137.25,2145.29,2131.65,2143.91,299,62,0
2025-01-27 11:00:00,2143.1,2155.27,2142.8,2152.88,299,62,0
2025-01-27 11:10:00,2151.92,2160.67,2143.08,2143.08,296,62,0
2025-01-27 11:20:00,2143.08,2143.86,2119.14,2127.73,298,62,0
2025-01-27 11:30:00,2127.94,2136.48,2122.2,2123.32,296,62,0
2025-01-27 11:40:00,2122.2,2131.57,2118.97,2129.05,300,62,0
2025-01-27 11:50:00,2128.64,2130.27,2107.45,2108.66,298,62,0
2025-01-27 12:00:00,2108.7,2110.03,2100.83,2109.44,299,62,0
2025-01-27 12:10:00,2108.49,2115.4,2106.09,2113.94,298,62,0
2025-01-27 12:20:00,2113.15,2131.52,2113.15,2124.99,298,62,0
2025-01-27 12:30:00,2125.18,2127.58,2114.42,2114.52,300,62,0
2025-01-27 12:40:00,2114.47,2120.66,2100.74,2102.23,297,62,0
2025-01-27 12:50:00,2102.45,2102.8,2090.51,2093.37,298,62,0
2025-01-27 13:00:00,2094.41,2116.14,2094.41,2114.48,298,62,0
2025-01-27 13:10:00,2115.03,2122.11,2107.57,2113.3,294,62,0
