Hora Apertura,Hora Cierre,Tipo,Precio Apertura,Precio Cierre,Cambio Balance,Balance Final
4583.415,2024-06-22 21:10:00,Sell (Cambio a Alcista),4583.415,4553.64,14.887499999999818,64.88749999999982
4559.349,2024-06-22 21:45:00,Sell (Cambio a Alcista),4559.349,4546.485,6.432000000000244,71.31950000000006
4551.951,2024-06-22 22:20:00,Sell (Cambio a Alcista),4551.951,4532.122,9.914499999999862,81.23399999999992
4532.139,2024-06-22 22:55:00,Sell (Cambio a Alcista),4532.139,4531.482,0.3285000000000764,81.5625
4541.927,2024-06-22 23:55:00,Sell (Cambio a Alcista),4541.927,4532.517,4.704999999999927,86.26749999999993
4539.235,2024-06-23 00:40:00,Sell (Cambio a Alcista),4539.235,4531.175,4.029999999999745,90.29749999999967
4551.291,2024-06-23 02:00:00,Sell (Cambio a Alcista),4551.291,4527.808,11.741500000000087,102.03899999999976
4535.771,2024-06-23 03:00:00,Sell (Cambio a Alcista),4535.771,4513.359,11.205999999999676,113.24499999999944
4524.101,2024-06-23 03:45:00,Sell (Cambio a Alcista),4524.101,4501.052,11.524499999999989,124.76949999999943
4522.119,2024-06-23 05:10:00,Sell (Cambio a Alcista),4522.119,4503.767,9.17599999999993,133.94549999999936
4517.418,2024-06-23 05:55:00,Sell (Cambio a Alcista),4517.418,4510.239,3.5895000000000437,137.5349999999994
4525.976,2024-06-23 07:10:00,Sell (Cambio a Alcista),4525.976,4520.294,2.8409999999998945,140.3759999999993
4527.989,2024-06-23 07:40:00,Sell (Cambio a Alcista),4527.989,4513.982,7.0034999999998035,147.3794999999991
4518.767,2024-06-23 08:40:00,Sell (Cambio a Alcista),4518.767,4514.926,1.9204999999997199,149.29999999999882
4521.826,2024-06-23 09:35:00,Sell (Cambio a Alcista),4521.826,4501.849,9.98849999999993,159.28849999999875
4501.123,2024-06-23 10:05:00,Sell (Cambio a Alcista),4501.123,4501.204,-0.040500000000065484,159.24799999999868
4504.236,2024-06-23 10:45:00,Sell (Cambio a Alcista),4504.236,4497.599,3.318499999999858,162.56649999999854
4515.065,2024-06-23 12:05:00,Sell (Cambio a Alcista),4515.065,4514.574,0.24549999999999272,162.81199999999853
4518.182,2024-06-23 12:25:00,Sell (Cambio a Alcista),4518.182,4513.841,2.17049999999972,164.98249999999825
4518.369,2024-06-23 13:00:00,Sell (Cambio a Alcista),4518.369,4509.406,4.481499999999869,169.46399999999812
4513.783,2024-06-23 13:40:00,Sell (Cambio a Alcista),4513.783,4512.681,0.5510000000003856,170.0149999999985
4516.855,2024-06-23 14:25:00,Sell (Cambio a Alcista),4516.855,4506.123,5.3659999999999854,175.3809999999985
4512.569,2024-06-23 14:50:00,Sell (Cambio a Alcista),4512.569,4508.697,1.9360000000001492,177.31699999999864
4519.535,2024-06-23 15:35:00,Sell (Cambio a Alcista),4519.535,4507.343,6.096000000000004,183.41299999999865
4516.41,2024-06-23 16:15:00,Sell (Cambio a Alcista),4516.41,4514.342,1.0340000000001055,184.44699999999875
4522.576,2024-06-23 16:50:00,Sell (Cambio a Alcista),4522.576,4516.196,3.1900000000000546,187.6369999999988
4526.657,2024-06-23 18:10:00,Sell (Cambio a Alcista),4526.657,4509.141,8.758000000000266,196.39499999999907
4519.854,2024-06-23 19:05:00,Sell (Cambio a Alcista),4519.854,4486.59,16.632000000000062,213.02699999999913
4493.65,2024-06-23 19:40:00,Sell (Cambio a Alcista),4493.65,4487.205,3.2224999999998545,216.249499999999
4500.574,2024-06-23 20:25:00,Sell (Cambio a Alcista),4500.574,4481.051,9.761499999999614,226.0109999999986
4496.419,2024-06-23 21:10:00,Sell (Cambio a Alcista),4496.419,4489.305,3.556999999999789,229.5679999999984
4517.428,2024-06-23 23:20:00,Sell (Cambio a Alcista),4517.428,4490.045,13.691499999999905,243.2594999999983
4520.9,2024-06-24 00:55:00,Sell (Cambio a Alcista),4520.9,4517.018,1.9409999999998035,245.2004999999981
4527.709,2024-06-24 01:50:00,Sell (Cambio a Alcista),4527.709,4514.414,6.647500000000036,251.84799999999814
4529.753,2024-06-24 03:00:00,Sell (Cambio a Alcista),4529.753,4522.833,3.4600000000000364,255.30799999999817
4535.635,2024-06-24 04:00:00,Sell (Cambio a Alcista),4535.635,4533.971,0.8320000000003347,256.1399999999985
4541.255,2024-06-24 04:50:00,Sell (Cambio a Alcista),4541.255,4534.64,3.307499999999891,259.4474999999984
4542.727,2024-06-24 05:25:00,Sell (Cambio a Alcista),4542.727,4530.108,6.309499999999844,265.75699999999824
4552.272,2024-06-24 07:00:00,Sell (Cambio a Alcista),4552.272,4544.704,3.7840000000001055,269.54099999999835
4573.006,2024-06-24 08:35:00,Sell (Cambio a Alcista),4573.006,4572.898,0.05400000000008731,269.59499999999844
4586.07,2024-06-24 09:50:00,Sell (Cambio a Alcista),4586.07,4565.038,10.516000000000076,280.1109999999985
4573.119,2024-06-24 10:20:00,Sell (Cambio a Alcista),4573.119,4562.97,5.074499999999716,285.1854999999982
4575.566,2024-06-24 11:10:00,Sell (Cambio a Alcista),4575.566,4571.848,1.8589999999999236,287.04449999999815
4574.265,2024-06-24 11:30:00,Sell (Cambio a Alcista),4574.265,4570.407,1.9290000000000873,288.97349999999824
4573.9,2024-06-24 12:05:00,Sell (Cambio a Alcista),4573.9,4564.887,4.50649999999996,293.4799999999982
4571.765,2024-06-24 13:55:00,Sell (Cambio a Alcista),4571.765,4511.634,30.065500000000156,323.54549999999836
4515.971,2024-06-24 15:00:00,Sell (Cambio a Alcista),4515.971,4490.61,12.680499999999938,336.2259999999983
4499.711,2024-06-24 15:55:00,Sell (Cambio a Alcista),4499.711,4489.399,5.155999999999949,341.38199999999824
4501.296,2024-06-24 16:45:00,Sell (Cambio a Alcista),4501.296,4497.311,1.992500000000291,343.37449999999853
4510.876,2024-06-24 18:00:00,Sell (Cambio a Alcista),4510.876,4466.202,22.33699999999999,365.7114999999985
4479.679,2024-06-24 18:35:00,Sell (Cambio a Alcista),4479.679,4475.362,2.1585000000000036,367.8699999999985
4483.241,2024-06-24 19:30:00,Sell (Cambio a Alcista),4483.241,4461.516,10.862500000000182,378.7324999999987
4469.65,2024-06-24 19:55:00,Sell (Cambio a Alcista),4469.65,4463.821,2.9144999999998618,381.64699999999857
4474.458,2024-06-24 20:55:00,Sell (Cambio a Alcista),4474.458,4451.897,11.280499999999847,392.9274999999984
4462.439,2024-06-24 22:10:00,Sell (Cambio a Alcista),4462.439,4432.686,14.876500000000306,407.8039999999987
4448.383,2024-06-24 23:20:00,Sell (Cambio a Alcista),4448.383,4435.875,6.253999999999905,414.05799999999863
4455.714,2024-06-25 00:25:00,Sell (Cambio a Alcista),4455.714,4451.401,2.156500000000051,416.2144999999987
4458.28,2024-06-25 01:00:00,Sell (Cambio a Alcista),4458.28,4454.809,1.7354999999997744,417.94999999999845
4457.853,2024-06-25 01:45:00,Sell (Cambio a Alcista),4457.853,4449.803,4.025000000000091,421.97499999999854
4455.36,2024-06-25 02:55:00,Sell (Cambio a Alcista),4455.36,4435.042,10.15899999999965,432.1339999999982
4484.446,2024-06-25 05:25:00,Sell (Cambio a Alcista),4484.446,4480.218,2.1140000000000327,434.2479999999982
4486.164,2024-06-25 06:00:00,Sell (Cambio a Alcista),4486.164,4477.778,4.192999999999756,438.440999999998
4510.956,2024-06-25 07:35:00,Sell (Cambio a Alcista),4510.956,4507.369,1.793500000000222,440.2344999999982
4506.849,2024-06-25 08:10:00,Sell (Cambio a Alcista),4506.849,4485.046,10.901499999999942,451.13599999999815
4491.738,2024-06-25 08:55:00,Sell (Cambio a Alcista),4491.738,4486.741,2.498500000000149,453.6344999999983
4486.168,2024-06-25 09:45:00,Sell (Cambio a Alcista),4486.168,4469.003,8.582499999999982,462.2169999999983
4474.832,2024-06-25 10:20:00,Sell (Cambio a Alcista),4474.832,4462.977,5.9275000000002365,468.1444999999985
4471.186,2024-06-25 10:50:00,Sell (Cambio a Alcista),4471.186,4471.694,-0.25400000000036016,467.89049999999816
4480.167,2024-06-25 11:30:00,Sell (Cambio a Alcista),4480.167,4467.017,6.575000000000273,474.4654999999984
4473.393,2024-06-25 12:35:00,Sell (Cambio a Alcista),4473.393,4460.215,6.588999999999942,481.05449999999837
4462.176,2024-06-25 13:05:00,Sell (Cambio a Alcista),4462.176,4458.976,1.6000000000003638,482.65449999999873
4469.648,2024-06-25 13:35:00,Sell (Cambio a Alcista),4469.648,4463.976,2.83600000000024,485.490499999999
4489.057,2024-06-25 15:05:00,Sell (Cambio a Alcista),4489.057,4471.305,8.875999999999749,494.3664999999987
4482.869,2024-06-25 15:45:00,Sell (Cambio a Alcista),4482.869,4476.623,3.1230000000000473,497.48949999999877
4483.828,2024-06-25 16:35:00,Sell (Cambio a Alcista),4483.828,4474.43,4.699000000000069,502.18849999999884
4483.973,2024-06-25 17:20:00,Sell (Cambio a Alcista),4483.973,4485.483,-0.7550000000001091,501.43349999999873
4488.529,2024-06-25 18:15:00,Sell (Cambio a Alcista),4488.529,4468.582,9.973500000000058,511.4069999999988
4490.694,2024-06-25 19:25:00,Sell (Cambio a Alcista),4490.694,4476.421,7.136500000000069,518.5434999999989
4483.228,2024-06-25 20:05:00,Sell (Cambio a Alcista),4483.228,4461.562,10.833000000000084,529.3764999999989
4472.847,2024-06-25 21:20:00,Sell (Cambio a Alcista),4472.847,4474.922,-1.037499999999909,528.338999999999
4478.482,2024-06-25 22:10:00,Sell (Cambio a Alcista),4478.482,4469.631,4.425499999999829,532.7644999999989
4481.837,2024-06-25 23:05:00,Sell (Cambio a Alcista),4481.837,4480.4,0.7185000000004038,533.4829999999993
4487.639,2024-06-26 00:15:00,Sell (Cambio a Alcista),4487.639,4464.181,11.72900000000027,545.2119999999995
4473.367,2024-06-26 01:55:00,Sell (Cambio a Alcista),4473.367,4416.152,28.607500000000073,573.8194999999996
4421.305,2024-06-26 02:15:00,Sell (Cambio a Alcista),4421.305,4416.847,2.229000000000269,576.0484999999999
4440.967,2024-06-26 03:40:00,Sell (Cambio a Alcista),4440.967,4428.043,6.461999999999989,582.5104999999999
4442.418,2024-06-26 04:45:00,Sell (Cambio a Alcista),4442.418,4418.687,11.865499999999884,594.3759999999997
4423.246,2024-06-26 06:05:00,Sell (Cambio a Alcista),4423.246,4394.567,14.339500000000044,608.7154999999998
4399.016,2024-06-26 06:35:00,Sell (Cambio a Alcista),4399.016,4401.61,-1.2970000000000255,607.4184999999998
4413.875,2024-06-26 07:35:00,Sell (Cambio a Alcista),4413.875,4402.971,5.4520000000002256,612.8705
4412.366,2024-06-26 08:25:00,Sell (Cambio a Alcista),4412.366,4391.447,10.459499999999935,623.3299999999999
4396.897,2024-06-26 09:00:00,Sell (Cambio a Alcista),4396.897,4392.128,2.3845000000001164,625.7145
4396.399,2024-06-26 09:40:00,Sell (Cambio a Alcista),4396.399,4395.407,0.4960000000000946,626.2105000000001
4413.431,2024-06-26 10:30:00,Sell (Cambio a Alcista),4413.431,4408.376,2.5274999999996908,628.7379999999998
4414.681,2024-06-26 11:00:00,Sell (Cambio a Alcista),4414.681,4405.937,4.371999999999844,633.1099999999997
4417.472,2024-06-26 12:05:00,Sell (Cambio a Alcista),4417.472,4415.456,1.0079999999998108,634.1179999999995
4423.738,2024-06-26 13:05:00,Sell (Cambio a Alcista),4423.738,4410.347,6.695500000000266,640.8134999999997
4410.305,2024-06-26 13:40:00,Sell (Cambio a Alcista),4410.305,4399.642,5.331500000000233,646.145
4415.99,2024-06-26 14:30:00,Sell (Cambio a Alcista),4415.99,4410.877,2.556499999999687,648.7014999999997
4416.798,2024-06-26 15:10:00,Sell (Cambio a Alcista),4416.798,4414.804,0.9969999999998436,649.6984999999995
4416.87,2024-06-26 16:05:00,Sell (Cambio a Alcista),4416.87,4383.371,16.749499999999898,666.4479999999994
4388.98,2024-06-26 17:05:00,Sell (Cambio a Alcista),4388.98,4380.993,3.9934999999995853,670.441499999999
4390.131,2024-06-26 17:55:00,Sell (Cambio a Alcista),4390.131,4383.736,3.1975000000002183,673.6389999999992
4380.054,2024-06-26 18:10:00,Sell (Cambio a Alcista),4380.054,4382.849,-1.3975000000000364,672.2414999999992
4386.421,2024-06-26 18:55:00,Sell (Cambio a Alcista),4386.421,4371.857,7.282000000000153,679.5234999999993
4403.421,2024-06-26 20:40:00,Sell (Cambio a Alcista),4403.421,4396.732,3.344500000000153,682.8679999999995
4399.343,2024-06-26 21:00:00,Sell (Cambio a Alcista),4399.343,4395.402,1.9704999999999018,684.8384999999994
4411.876,2024-06-26 21:55:00,Sell (Cambio a Alcista),4411.876,4404.223,3.8265000000001237,688.6649999999995
4411.521,2024-06-26 23:35:00,Sell (Cambio a Alcista),4411.521,4372.649,19.435999999999694,708.1009999999992
4388.904,2024-06-27 01:30:00,Sell (Cambio a Alcista),4388.904,4364.758,12.07300000000032,720.1739999999995
4368.845,2024-06-27 02:20:00,Sell (Cambio a Alcista),4368.845,4336.224,16.310500000000047,736.4844999999996
4343.908,2024-06-27 02:45:00,Sell (Cambio a Alcista),4343.908,4340.597,1.655500000000302,738.1399999999999
4370.264,2024-06-27 04:10:00,Sell (Cambio a Alcista),4370.264,4349.112,10.576000000000022,748.7159999999999
4373.201,2024-06-27 05:10:00,Sell (Cambio a Alcista),4373.201,4370.873,1.1640000000002146,749.8800000000001
4374.556,2024-06-27 05:55:00,Sell (Cambio a Alcista),4374.556,4370.174,2.1909999999998035,752.0709999999999
4368.779,2024-06-27 06:05:00,Sell (Cambio a Alcista),4368.779,4371.398,-1.3094999999998436,750.7615000000001
4377.771,2024-06-27 07:00:00,Sell (Cambio a Alcista),4377.771,4357.027,10.371999999999844,761.1334999999999
4362.28,2024-06-27 07:35:00,Sell (Cambio a Alcista),4362.28,4346.257,8.01150000000007,769.145
4346.585,2024-06-27 08:20:00,Sell (Cambio a Alcista),4346.585,4336.12,5.232500000000073,774.3775
4359.192,2024-06-27 09:30:00,Sell (Cambio a Alcista),4359.192,4349.097,5.047500000000127,779.4250000000002
4367.009,2024-06-27 10:35:00,Sell (Cambio a Alcista),4367.009,4355.749,5.630000000000109,785.0550000000003
4365.227,2024-06-27 11:15:00,Sell (Cambio a Alcista),4365.227,4362.652,1.287499999999909,786.3425000000002
4382.543,2024-06-27 12:25:00,Sell (Cambio a Alcista),4382.543,4372.895,4.823999999999614,791.1664999999998
4390.963,2024-06-27 13:50:00,Sell (Cambio a Alcista),4390.963,4374.787,8.087999999999738,799.2544999999996
4400.218,2024-06-27 15:35:00,Sell (Cambio a Alcista),4400.218,4378.726,10.746000000000095,810.0004999999996
4380.521,2024-06-27 15:55:00,Sell (Cambio a Alcista),4380.521,4380.294,0.11349999999993088,810.1139999999996
4412.266,2024-06-27 17:35:00,Sell (Cambio a Alcista),4412.266,4408.05,2.10799999999972,812.2219999999993
4419.585,2024-06-27 18:15:00,Sell (Cambio a Alcista),4419.585,4415.753,1.9160000000001673,814.1379999999995
4431.08,2024-06-27 19:00:00,Sell (Cambio a Alcista),4431.08,4425.074,3.0030000000001564,817.1409999999996
4430.098,2024-06-27 19:55:00,Sell (Cambio a Alcista),4430.098,4401.078,14.509999999999764,831.6509999999994
4403.292,2024-06-27 20:25:00,Sell (Cambio a Alcista),4403.292,4399.141,2.0755000000003747,833.7264999999998
4426.604,2024-06-27 23:30:00,Sell (Cambio a Alcista),4426.604,4379.379,23.612500000000182,857.3389999999999
4438.431,2024-06-28 02:10:00,Sell (Cambio a Alcista),4438.431,4429.081,4.674999999999727,862.0139999999997
4438.055,2024-06-28 03:05:00,Sell (Cambio a Alcista),4438.055,4436.381,0.8369999999999891,862.8509999999997
4441.464,2024-06-28 03:35:00,Sell (Cambio a Alcista),4441.464,4436.57,2.4470000000001164,865.2979999999998
4463.034,2024-06-28 05:25:00,Sell (Cambio a Alcista),4463.034,4448.172,7.43100000000004,872.7289999999998
4463.809,2024-06-28 06:50:00,Sell (Cambio a Alcista),4463.809,4427.686,18.06150000000025,890.7905000000001
4430.318,2024-06-28 07:10:00,Sell (Cambio a Alcista),4430.318,4423.346,3.486000000000331,894.2765000000004
4430.689,2024-06-28 08:05:00,Sell (Cambio a Alcista),4430.689,4426.059,2.3150000000000546,896.5915000000005
4445.76,2024-06-28 09:15:00,Sell (Cambio a Alcista),4445.76,4444.187,0.7865000000001601,897.3780000000006
4452.036,2024-06-28 10:30:00,Sell (Cambio a Alcista),4452.036,4418.093,16.971500000000106,914.3495000000007
4430.169,2024-06-28 11:55:00,Sell (Cambio a Alcista),4430.169,4408.025,11.072000000000116,925.4215000000008
4425.02,2024-06-28 13:00:00,Sell (Cambio a Alcista),4425.02,4411.678,6.6710000000002765,932.0925000000011
4419.441,2024-06-28 13:35:00,Sell (Cambio a Alcista),4419.441,4413.204,3.11850000000004,935.2110000000011
4418.223,2024-06-28 14:30:00,Sell (Cambio a Alcista),4418.223,4401.03,8.596500000000106,943.8075000000013
4400.656,2024-06-28 14:50:00,Sell (Cambio a Alcista),4400.656,4399.532,0.5619999999998981,944.3695000000012
4406.509,2024-06-28 16:05:00,Sell (Cambio a Alcista),4406.509,4362.255,22.126999999999953,966.4965000000011
4372.782,2024-06-28 16:45:00,Sell (Cambio a Alcista),4372.782,4359.82,6.481000000000222,972.9775000000013
4366.975,2024-06-28 17:35:00,Sell (Cambio a Alcista),4366.975,4362.707,2.1340000000000146,975.1115000000013
4367.98,2024-06-28 18:05:00,Sell (Cambio a Alcista),4367.98,4358.828,4.575999999999567,979.6875000000009
4358.805,2024-06-28 18:25:00,Sell (Cambio a Alcista),4358.805,4354.946,1.9295000000001892,981.6170000000011
4370.663,2024-06-28 19:10:00,Sell (Cambio a Alcista),4370.663,4364.488,3.087499999999636,984.7045000000007
4369.847,2024-06-28 20:00:00,Sell (Cambio a Alcista),4369.847,4356.44,6.703500000000076,991.4080000000008
4364.429,2024-06-28 20:50:00,Sell (Cambio a Alcista),4364.429,4355.837,4.295999999999822,995.7040000000006
4377.97,2024-06-28 22:20:00,Sell (Cambio a Alcista),4377.97,4366.86,5.555000000000291,1001.2590000000009
4374.434,2024-06-28 22:55:00,Sell (Cambio a Alcista),4374.434,4366.384,4.025000000000091,1005.284000000001
4371.16,2024-06-28 23:35:00,Sell (Cambio a Alcista),4371.16,4360.569,5.29549999999972,1010.5795000000007
4362.103,2024-06-29 00:15:00,Sell (Cambio a Alcista),4362.103,4362.07,0.01650000000017826,1010.5960000000009
4372.248,2024-06-29 01:05:00,Sell (Cambio a Alcista),4372.248,4370.752,0.7479999999995925,1011.3440000000005
4371.241,2024-06-29 01:25:00,Sell (Cambio a Alcista),4371.241,4366.739,2.2510000000002037,1013.5950000000007
4371.792,2024-06-29 02:05:00,Sell (Cambio a Alcista),4371.792,4357.591,7.100500000000011,1020.6955000000007
4388.502,2024-06-29 03:20:00,Sell (Cambio a Alcista),4388.502,4381.894,3.3040000000000873,1023.9995000000008
4389.572,2024-06-29 03:55:00,Sell (Cambio a Alcista),4389.572,4382.047,3.762500000000273,1027.762000000001
4387.406,2024-06-29 04:40:00,Sell (Cambio a Alcista),4387.406,4368.101,9.652500000000146,1037.4145000000012
4395.48,2024-06-29 06:05:00,Sell (Cambio a Alcista),4395.48,4398.239,-1.3795000000000073,1036.0350000000012
4428.936,2024-06-29 07:45:00,Sell (Cambio a Alcista),4428.936,4415.632,6.652000000000044,1042.6870000000013
4417.042,2024-06-29 08:20:00,Sell (Cambio a Alcista),4417.042,4414.887,1.0775000000003274,1043.7645000000016
4410.846,2024-06-29 09:00:00,Sell (Cambio a Alcista),4410.846,4404.231,3.307499999999891,1047.0720000000015
4414.368,2024-06-29 09:35:00,Sell (Cambio a Alcista),4414.368,4411.889,1.2395000000001346,1048.3115000000016
4419.685,2024-06-29 10:15:00,Sell (Cambio a Alcista),4419.685,4404.982,7.351500000000215,1055.6630000000018
4415.945,2024-06-29 10:50:00,Sell (Cambio a Alcista),4415.945,4412.588,1.6784999999999854,1057.3415000000018
4419.315,2024-06-29 12:25:00,Sell (Cambio a Alcista),4419.315,4384.344,17.485499999999774,1074.8270000000016
4389.433,2024-06-29 13:15:00,Sell (Cambio a Alcista),4389.433,4392.126,-1.3465000000001055,1073.4805000000015
4406.04,2024-06-29 14:05:00,Sell (Cambio a Alcista),4406.04,4401.195,2.4225000000001273,1075.9030000000016
4417.312,2024-06-29 15:10:00,Sell (Cambio a Alcista),4417.312,4413.943,1.6844999999998436,1077.5875000000015
4417.462,2024-06-29 15:45:00,Sell (Cambio a Alcista),4417.462,4417.718,-0.12799999999970169,1077.4595000000018
4418.501,2024-06-29 16:15:00,Sell (Cambio a Alcista),4418.501,4413.788,2.356500000000324,1079.816000000002
4413.674,2024-06-29 16:40:00,Sell (Cambio a Alcista),4413.674,4408.443,2.6154999999998836,1082.431500000002
4419.206,2024-06-29 17:20:00,Sell (Cambio a Alcista),4419.206,4396.851,11.177500000000236,1093.6090000000022
4399.851,2024-06-29 17:55:00,Sell (Cambio a Alcista),4399.851,4391.367,4.241999999999734,1097.851000000002
4431.553,2024-06-29 20:00:00,Sell (Cambio a Alcista),4431.553,4420.167,5.692999999999756,1103.5440000000017
4426.831,2024-06-29 20:20:00,Sell (Cambio a Alcista),4426.831,4420.649,3.0909999999998945,1106.6350000000016
4436.29,2024-06-29 21:35:00,Sell (Cambio a Alcista),4436.29,4425.651,5.319500000000062,1111.9545000000016
4426.439,2024-06-29 22:25:00,Sell (Cambio a Alcista),4426.439,4419.236,3.6015000000002146,1115.5560000000019
4461.987,2024-06-30 00:25:00,Sell (Cambio a Alcista),4461.987,4451.803,5.092000000000098,1120.648000000002
4471.088,2024-06-30 01:35:00,Sell (Cambio a Alcista),4471.088,4464.215,3.4364999999997963,1124.0845000000018
4482.097,2024-06-30 03:35:00,Sell (Cambio a Alcista),4482.097,4461.121,10.487999999999829,1134.5725000000016
4463.289,2024-06-30 04:05:00,Sell (Cambio a Alcista),4463.289,4468.567,-2.6390000000001237,1131.9335000000015
4477.783,2024-06-30 04:45:00,Sell (Cambio a Alcista),4477.783,4473.941,1.9210000000002765,1133.8545000000017
4486.546,2024-06-30 05:30:00,Sell (Cambio a Alcista),4486.546,4484.552,0.9970000000002983,1134.851500000002
4491.32,2024-06-30 06:20:00,Sell (Cambio a Alcista),4491.32,4486.879,2.2204999999999018,1137.072000000002
4481.937,2024-06-30 06:45:00,Sell (Cambio a Alcista),4481.937,4476.11,2.9135000000001128,1139.985500000002
4483.962,2024-06-30 07:15:00,Sell (Cambio a Alcista),4483.962,4478.459,2.7515000000003056,1142.7370000000024
4479.741,2024-06-30 08:30:00,Sell (Cambio a Alcista),4479.741,4468.467,5.637000000000171,1148.3740000000025
4481.591,2024-06-30 09:15:00,Sell (Cambio a Alcista),4481.591,4470.189,5.701000000000022,1154.0750000000025
4474.864,2024-06-30 09:55:00,Sell (Cambio a Alcista),4474.864,4463.964,5.449999999999818,1159.5250000000024
4470.986,2024-06-30 10:45:00,Sell (Cambio a Alcista),4470.986,4469.393,0.7964999999999236,1160.3215000000023
4482.582,2024-06-30 11:35:00,Sell (Cambio a Alcista),4482.582,4465.589,8.496500000000196,1168.8180000000025
4471.762,2024-06-30 12:20:00,Sell (Cambio a Alcista),4471.762,4465.488,3.1369999999997162,1171.9550000000022
4470.825,2024-06-30 12:50:00,Sell (Cambio a Alcista),4470.825,4454.313,8.255999999999858,1180.211000000002
4459.853,2024-06-30 13:20:00,Sell (Cambio a Alcista),4459.853,4448.383,5.735000000000127,1185.9460000000022
4460.018,2024-06-30 14:20:00,Sell (Cambio a Alcista),4460.018,4434.041,12.98849999999993,1198.9345000000021
4436.554,2024-06-30 15:05:00,Sell (Cambio a Alcista),4436.554,4419.225,8.664499999999862,1207.599000000002
4424.168,2024-06-30 15:25:00,Sell (Cambio a Alcista),4424.168,4418.114,3.0270000000000437,1210.626000000002
4420.463,2024-06-30 16:50:00,Sell (Cambio a Alcista),4420.463,4386.413,17.02500000000009,1227.651000000002
4399.739,2024-06-30 17:25:00,Sell (Cambio a Alcista),4399.739,4394.298,2.7204999999999018,1230.371500000002
4420.813,2024-06-30 19:15:00,Sell (Cambio a Alcista),4420.813,4412.695,4.0590000000001965,1234.4305000000022
4416.527,2024-06-30 19:50:00,Sell (Cambio a Alcista),4416.527,4410.43,3.0484999999998763,1237.479000000002
4416.31,2024-06-30 20:25:00,Sell (Cambio a Alcista),4416.31,4412.556,1.8770000000004075,1239.3560000000025
4426.024,2024-06-30 21:25:00,Sell (Cambio a Alcista),4426.024,4412.385,6.819500000000062,1246.1755000000026
4452.125,2024-07-01 00:00:00,Sell (Cambio a Alcista),4452.125,4422.887,14.619000000000142,1260.7945000000027
4421.032,2024-07-01 00:15:00,Sell (Cambio a Alcista),4421.032,4423.772,-1.3699999999998909,1259.4245000000028
4431.116,2024-07-01 00:55:00,Sell (Cambio a Alcista),4431.116,4427.971,1.5725000000002183,1260.997000000003
4468.51,2024-07-01 03:10:00,Sell (Cambio a Alcista),4468.51,4451.67,8.420000000000073,1269.417000000003
4460.287,2024-07-01 04:30:00,Sell (Cambio a Alcista),4460.287,4446.486,6.900500000000193,1276.3175000000033
4445.692,2024-07-01 04:55:00,Sell (Cambio a Alcista),4445.692,4444.818,0.43699999999989814,1276.7545000000032
4464.198,2024-07-01 05:55:00,Sell (Cambio a Alcista),4464.198,4460.238,1.9800000000000182,1278.7345000000032
4470.724,2024-07-01 07:00:00,Sell (Cambio a Alcista),4470.724,4453.082,8.820999999999913,1287.5555000000031
4456.434,2024-07-01 07:40:00,Sell (Cambio a Alcista),4456.434,4444.087,6.173499999999876,1293.729000000003
4444.441,2024-07-01 09:45:00,Sell (Cambio a Alcista),4444.441,4392.728,25.85649999999987,1319.5855000000029
4398.184,2024-07-01 10:20:00,Sell (Cambio a Alcista),4398.184,4392.387,2.89850000000024,1322.484000000003
4402.141,2024-07-01 10:55:00,Sell (Cambio a Alcista),4402.141,4399.442,1.3494999999998072,1323.833500000003
4402.177,2024-07-01 11:30:00,Sell (Cambio a Alcista),4402.177,4393.15,4.513500000000022,1328.347000000003
4439.638,2024-07-01 13:55:00,Sell (Cambio a Alcista),4439.638,4426.077,6.780499999999847,1335.1275000000028
4425.089,2024-07-01 14:30:00,Sell (Cambio a Alcista),4425.089,4412.335,6.376999999999953,1341.5045000000027
4432.91,2024-07-01 16:20:00,Sell (Cambio a Alcista),4432.91,4419.375,6.767499999999927,1348.2720000000027
4425.145,2024-07-01 17:00:00,Sell (Cambio a Alcista),4425.145,4409.713,7.716000000000349,1355.988000000003
4407.074,2024-07-01 17:35:00,Sell (Cambio a Alcista),4407.074,4401.668,2.7029999999999745,1358.691000000003
4440.289,2024-07-01 19:10:00,Sell (Cambio a Alcista),4440.289,4435.331,2.4789999999998145,1361.1700000000028
4440.546,2024-07-01 19:30:00,Sell (Cambio a Alcista),4440.546,4434.297,3.124500000000353,1364.2945000000032
4464.37,2024-07-01 21:25:00,Sell (Cambio a Alcista),4464.37,4441.405,11.482500000000073,1375.7770000000032
4437.182,2024-07-01 22:05:00,Sell (Cambio a Alcista),4437.182,4426.059,5.561499999999796,1381.338500000003
4430.538,2024-07-01 22:45:00,Sell (Cambio a Alcista),4430.538,4425.914,2.311999999999898,1383.650500000003
4448.73,2024-07-01 23:45:00,Sell (Cambio a Alcista),4448.73,4444.214,2.257999999999811,1385.9085000000027
4471.058,2024-07-02 01:05:00,Sell (Cambio a Alcista),4471.058,4470.339,0.35950000000002547,1386.2680000000028
4480.058,2024-07-02 02:35:00,Sell (Cambio a Alcista),4480.058,4450.991,14.533500000000004,1400.8015000000028
4456.489,2024-07-02 03:05:00,Sell (Cambio a Alcista),4456.489,4444.475,6.006999999999607,1406.8085000000024
4456.028,2024-07-02 04:10:00,Sell (Cambio a Alcista),4456.028,4433.782,11.123000000000047,1417.9315000000024
