time,action,price,units,balance
2025-02-01 20:00:00,BUY,1867.53,0.00021556026202044834,0.4025652561310479
2025-02-01 22:00:00,SELL,1841.21,0.05742031666747316,106.1254265074493
2025-02-02 06:00:00,BUY,1797.7,0.029517001309297797,53.06271325372465
2025-02-02 06:00:00,SELL,1797.7,0.029517001309297797,106.1254265074493
2025-01-31 13:30:00,BUY,1797.11,0.013911224132078728,25.0
2025-01-31 13:35:00,BUY,1794.75,0.006964758322886196,12.5
2025-01-31 13:40:00,BUY,1799.38,0.0034734186219697893,6.25
2025-01-31 13:45:00,BUY,1804.54,0.0017317432697529565,3.125
2025-01-31 13:50:00,BUY,1812.92,0.0008618692496083666,1.5625
2025-01-31 13:55:00,BUY,1805.66,0.0004326672795542904,0.78125
2025-01-31 14:00:00,BUY,1806.53,0.00021622945647179953,0.390625
2025-01-31 14:05:00,BUY,1815.69,0.0001075692987239011,0.1953125
2025-01-31 14:10:00,BUY,1817.29,5.373729564351315e-05,0.09765625
2025-01-31 14:15:00,BUY,1820.88,2.6815674289354597e-05,0.048828125
2025-01-31 14:20:00,BUY,1820.24,1.3412551366852723e-05,0.0244140625
2025-01-31 14:25:00,BUY,1820.25,6.706238840818569e-06,0.01220703125
2025-01-31 14:30:00,BUY,1826.33,3.3419566151790753e-06,0.006103515625
2025-01-31 14:35:00,BUY,1827.01,1.6703563814647977e-06,0.0030517578125
2025-01-31 14:40:00,BUY,1835.6,8.312698334332098e-07,0.00152587890625
2025-01-31 14:45:00,BUY,1846.25,4.132373476641842e-07,0.000762939453125
2025-01-31 14:50:00,BUY,1838.43,2.0749755310917467e-07,0.0003814697265625
2025-01-31 14:55:00,BUY,1839.92,1.0366475894672051e-07,0.00019073486328125
2025-01-31 15:00:00,BUY,1842.42,5.176204754650134e-08,9.5367431640625e-05
2025-01-31 15:05:00,BUY,1845.21,2.584189106947854e-08,4.76837158203125e-05
2025-01-31 15:10:00,BUY,1845.22,1.2920875510863881e-08,2.384185791015625e-05
2025-01-31 15:15:00,BUY,1847.65,6.451941090075569e-09,1.1920928955078125e-05
2025-01-31 15:20:00,BUY,1853.98,3.214956190217296e-09,5.9604644775390625e-06
2025-01-31 15:30:00,SELL,1854.25,0.02780681956538777,51.560801139584754
2025-01-31 16:05:00,BUY,1840.69,0.014005835078037245,25.780400569792377
2025-01-31 16:10:00,BUY,1843.54,0.00699209145714017,12.890200284896189
2025-01-31 16:15:00,BUY,1845.2,0.003492900575790209,6.445100142448094
2025-01-31 16:20:00,BUY,1851.3,0.0017406957657991936,3.222550071224047
2025-01-31 16:25:00,BUY,1857.91,0.000867251393023356,1.6112750356120236
2025-01-31 16:30:00,BUY,1854.07,0.0004345237870231501,0.8056375178060118
2025-01-31 16:35:00,BUY,1851.49,0.000217564641938658,0.4028187589030059
2025-01-31 16:45:00,SELL,1857.73,0.027750862698751984,51.956428920255526
2025-01-31 17:00:00,BUY,1849.09,0.01404918876859848,25.978214460127763
2025-01-31 17:05:00,BUY,1850.81,0.007018066268317052,12.989107230063881
2025-01-31 17:10:00,BUY,1855.85,0.003499503524008913,6.494553615031941
2025-01-31 17:15:00,BUY,1857.14,0.0017485363556414542,3.2472768075159704
2025-01-31 17:20:00,BUY,1869.03,0.000868706443319789,1.6236384037579852
2025-01-31 17:25:00,BUY,1862.5,0.00043587608154576783,0.8118192018789926
2025-01-31 17:30:00,BUY,1867.71,0.00021733009992959092,0.4059096009394963
2025-01-31 17:35:00,BUY,1873.19,0.00010834715136731893,0.20295480046974815
2025-01-31 17:40:00,BUY,1879.96,5.397848902895491e-05,0.10147740023487407
2025-01-31 17:45:00,BUY,1890.02,2.684558899770216e-05,0.05073870011743704
2025-01-31 17:50:00,BUY,1896.2,1.337904759978827e-05,0.02536935005871852
2025-01-31 17:55:00,BUY,1893.79,6.698036756641053e-06,0.01268467502935926
2025-01-31 18:00:00,BUY,1889.86,3.3559827260641686e-06,0.00634233751467963
2025-01-31 18:10:00,SELL,1896.8,0.028049811837837522,53.211225431524895
2025-01-31 19:55:00,BUY,1856.9,0.014327972812624507,26.605612715762447
2025-01-31 20:05:00,SELL,1857.7,0.014327972812624507,53.222687809774996
2025-01-31 21:40:00,BUY,1823.29,0.014595233838219646,26.611343904887498
2025-01-31 21:45:00,BUY,1822.47,0.007300900400250072,13.305671952443749
2025-01-31 21:50:00,BUY,1826.17,0.00364305402904542,6.6528359762218745
2025-01-31 21:55:00,BUY,1827.77,0.0018199324795302129,3.3264179881109373
2025-01-31 22:00:00,BUY,1827.02,0.0009103397850354504,1.6632089940554686
